"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.372773476E1,-5.505422875E-2,5.649740100E-1,9.451612234E-1,1.102522716E0
1.372973456E1,-1.962404512E-2,5.576435924E-1,9.567676783E-1,1.107590118E0
1.373173440E1,-1.046106778E-2,5.564218760E-1,9.586002827E-1,1.108435492E0
1.373373413E1,6.032294128E-3,5.558109879E-1,9.647089243E-1,1.113384728E0
1.373573386E1,2.619084716E-2,5.527566671E-1,9.720393419E-1,1.118519725E0
1.373773359E1,3.535382450E-2,5.515349507E-1,9.763153791E-1,1.121887880E0
1.373973333E1,5.245805159E-2,5.521458387E-1,9.805914164E-1,1.126577294E0
1.374173306E1,6.650795043E-2,5.570327640E-1,9.805914164E-1,1.129720467E0
1.374373279E1,7.444920391E-2,5.613088012E-1,9.812023044E-1,1.132858427E0
1.374573259E1,7.750352472E-2,5.686391592E-1,9.732610583E-1,1.129864761E0
1.374773233E1,8.300131559E-2,5.784130096E-1,9.647089243E-1,1.127880373E0
1.374973206E1,7.933612168E-2,5.912411809E-1,9.512699246E-1,1.122842297E0
1.375173163E1,7.261660695E-2,6.028476357E-1,9.421069026E-1,1.120831771E0
1.375373136E1,6.711881608E-2,6.083454490E-1,9.317222238E-1,1.114762496E0
1.375573109E1,4.818199575E-2,6.266713738E-1,9.060658813E-1,1.102721133E0
1.375773082E1,2.557998151E-2,6.474407911E-1,8.749117255E-1,1.088716878E0
1.375973056E1,7.864889689E-3,6.584363580E-1,8.614727259E-1,1.084313401E0
1.376173036E1,-2.512183413E-2,6.847035885E-1,8.266534209E-1,1.073688031E0
1.376373009E1,-4.894557595E-2,6.956991553E-1,8.083274364E-1,1.067607713E0
1.376572982E1,-9.476047009E-2,7.195228934E-1,7.741189599E-1,1.061109280E0
1.376772946E1,-1.491274834E-1,7.439575195E-1,7.441865802E-1,1.062791355E0
1.376972919E1,-2.041053474E-1,7.647269368E-1,7.185302377E-1,1.068995783E0
1.377172912E1,-2.297616899E-1,7.714464664E-1,7.050912380E-1,1.070081183E0
1.377372886E1,-2.596940994E-1,7.787768245E-1,6.947064996E-1,1.075430838E0
1.377572859E1,-3.165045679E-1,7.958810329E-1,6.757696867E-1,1.090993322E0
1.377772839E1,-3.641520441E-1,8.056548834E-1,6.647741199E-1,1.106169577E0
1.377972812E1,-3.922518492E-1,8.087092042E-1,6.568328738E-1,1.113239199E0
1.378172785E1,-4.319580793E-1,8.184830546E-1,6.513350606E-1,1.131697687E0
1.378372759E1,-4.667774141E-1,8.239808679E-1,6.470590234E-1,1.146957281E0
1.378572732E1,-4.832707644E-1,8.221482635E-1,6.452264190E-1,1.151431948E0
1.378772705E1,-5.028184652E-1,8.215373755E-1,6.446155310E-1,1.158999245E0
1.378972679E1,-5.235878825E-1,8.190939426E-1,6.501133442E-1,1.169489854E0
1.379172602E1,-5.278639197E-1,8.142070174E-1,6.513350606E-1,1.168679060E0
1.379372582E1,-5.382486582E-1,8.068766594E-1,6.604980230E-1,1.173464614E0
1.379572555E1,-5.370268822E-1,8.026005626E-1,6.672175527E-1,1.173773742E0
1.379772528E1,-5.370268822E-1,7.940484881E-1,6.800457239E-1,1.175318280E0
1.379972502E1,-5.333617330E-1,7.830528617E-1,6.861543655E-1,1.169809530E0
1.380172475E1,-5.296965241E-1,7.726681828E-1,6.989825368E-1,1.168833228E0
1.380372448E1,-5.168683529E-1,7.598400116E-1,7.075346708E-1,1.159790950E0
1.380572422E1,-5.089271069E-1,7.549530864E-1,7.142542005E-1,1.157203537E0
1.380772402E1,-4.967097938E-1,7.451792359E-1,7.179193497E-1,1.147789574E0
1.380972375E1,-4.741078019E-1,7.335727811E-1,7.221954465E-1,1.133346150E0
1.381172258E1,-4.741078019E-1,7.335727811E-1,7.221954465E-1,1.133346150E0
1.381372232E1,-4.637230933E-1,7.299076319E-1,7.246388793E-1,1.128231255E0
1.381572205E1,-4.576144218E-1,7.292967439E-1,7.246388793E-1,1.125338263E0
1.381772178E1,-4.515057802E-1,7.311293483E-1,7.197519541E-1,1.120915014E0
1.381972152E1,-4.478405714E-1,7.317401767E-1,7.179193497E-1,1.118665748E0
1.382172125E1,-4.466188550E-1,7.323510647E-1,7.118107080E-1,1.114666303E0
1.382372105E1,-4.478405714E-1,7.354053855E-1,7.081455588E-1,1.114832898E0
1.382572078E1,-4.460079968E-1,7.415140271E-1,7.063129544E-1,1.116979935E0
1.382772051E1,-4.527274966E-1,7.427358031E-1,7.026477456E-1,1.118182684E0
1.382972025E1,-4.515057802E-1,7.439575195E-1,7.057020664E-1,1.120422093E0
1.383172008E1,-4.515057802E-1,7.439575195E-1,7.057020664E-1,1.120422093E0
1.383371981E1,-4.490623176E-1,7.384597063E-1,7.148650289E-1,1.121611213E0
1.383571955E1,-4.441753924E-1,7.396814823E-1,7.173085213E-1,1.122030298E0
1.383771928E1,-4.386776090E-1,7.329619527E-1,7.276932001E-1,1.122144671E0
1.383971908E1,-4.252385795E-1,7.268533111E-1,7.392996550E-1,1.120583582E0
1.384171881E1,-4.117995203E-1,7.231881022E-1,7.490735054E-1,1.119683434E0
1.384371855E1,-3.910301030E-1,7.158576846E-1,7.655668855E-1,1.118682002E0
1.384571828E1,-3.708715737E-1,7.121925354E-1,7.771732807E-1,1.117480309E0
1.384771801E1,-3.409391642E-1,6.950882673E-1,7.973318696E-1,1.111361923E0
1.384971774E1,-2.767983079E-1,6.730971336E-1,8.327620625E-1,1.105970030E0
1.385171868E1,-2.767983079E-1,6.730971336E-1,8.327620625E-1,1.105970030E0
1.385371841E1,-2.224313021E-1,6.468299627E-1,8.626944423E-1,1.100957032E0
1.385571821E1,-1.986075640E-1,6.327800155E-1,8.761335015E-1,1.098847316E0
1.385771798E1,-1.417970955E-1,6.016259193E-1,9.030115604E-1,1.094298881E0
1.385971774E1,-8.498662710E-2,5.735260844E-1,9.298896194E-1,1.095832834E0
1.386171751E1,-5.016730726E-2,5.576435924E-1,9.439395070E-1,1.097499398E0
1.386371727E1,9.697485715E-3,5.301546454E-1,9.683741331E-1,1.104040964E0
1.386571704E1,4.024074972E-2,5.167156458E-1,9.793697000E-1,1.108052068E0
1.386771681E1,1.007164046E-1,4.892266989E-1,9.970847964E-1,1.115197134E0
1.386971664E1,1.825723499E-1,4.537965059E-1,1.026406288E0,1.137002111E0
1.387171730E1,1.825723499E-1,4.537965059E-1,1.026406288E0,1.137002111E0
1.387371707E1,2.344958931E-1,4.373031557E-1,1.044121385E0,1.156032802E0
1.387571684E1,2.784782052E-1,4.226423800E-1,1.059393048E0,1.174091275E0
1.387771660E1,2.968041599E-1,4.177554548E-1,1.067945123E0,1.184533290E0
1.387971637E1,3.316234648E-1,4.073707461E-1,1.086271167E0,1.206610996E0
1.388171614E1,3.481168449E-1,4.024838507E-1,1.092379808E0,1.215101738E0
1.388371590E1,3.756057620E-1,3.963751793E-1,1.108873129E0,1.236039072E0
1.388571573E1,3.939317167E-1,3.927100003E-1,1.124755621E0,1.254782271E0
1.388771550E1,4.000403881E-1,3.933208585E-1,1.130864263E0,1.262373792E0
1.388971527E1,4.195880592E-1,3.982077837E-1,1.146746755E0,1.284387674E0
1.389171463E1,4.195880592E-1,3.982077837E-1,1.146746755E0,1.284387674E0
1.389371440E1,4.177554548E-1,4.024838507E-1,1.153466344E0,1.291122564E0
1.389571423E1,4.159228802E-1,4.018729627E-1,1.155909777E0,1.292525099E0
1.389771400E1,4.189772010E-1,4.055381715E-1,1.158353209E0,1.296836636E0
1.389971376E1,4.043164253E-1,4.134794176E-1,1.152244568E0,1.289226336E0
1.390171360E1,4.043164253E-1,4.232532680E-1,1.152855396E0,1.292938771E0
1.390371336E1,3.829361498E-1,4.318053722E-1,1.144303322E0,1.281610731E0
1.390571313E1,3.670536578E-1,4.440226853E-1,1.131475091E0,1.269693039E0
1.390771289E1,3.536146283E-1,4.562399685E-1,1.125366449E0,1.264771861E0
1.390971266E1,3.194061518E-1,4.831180573E-1,1.097266674E0,1.240732647E0
1.391171233E1,3.084105849E-1,4.935027659E-1,1.085660219E0,1.231795511E0
1.391371209E1,2.925280929E-1,5.020548701E-1,1.071610332E0,1.219007990E0
1.391571186E1,2.680934966E-1,5.228242874E-1,1.041677952E0,1.195956652E0
1.391771166E1,2.479349375E-1,5.319872499E-1,1.028238893E0,1.183958355E0
1.391971139E1,2.222785950E-1,5.478697419E-1,9.964739084E-1,1.158675657E0
1.392171112E1,1.929570585E-1,5.668066144E-1,9.640980959E-1,1.134895283E0
1.392371086E1,1.776854247E-1,5.716935396E-1,9.457721114E-1,1.119325913E0
1.392571059E1,1.471421719E-1,5.851325393E-1,9.158397317E-1,1.096719345E0
1.392771032E1,1.330922693E-1,5.869651437E-1,8.969029188E-1,1.080127991E0
1.392971006E1,8.910996467E-2,5.979607105E-1,8.474228382E-1,1.040972172E0
1.393170962E1,7.200574130E-2,6.010150313E-1,8.345946670E-1,1.030995709E0
1.393370942E1,5.978843570E-2,5.985715985E-1,8.217664957E-1,1.018411896E0
1.393570916E1,3.229949996E-2,6.034585238E-1,8.003861904E-1,1.002907524E0
1.393770889E1,2.741257846E-2,5.973498225E-1,7.887797356E-1,9.898240910E-1
1.393970862E1,6.032294128E-3,5.973498225E-1,7.728972435E-1,9.768486823E-1
1.394170835E1,-1.046106778E-2,5.924629569E-1,7.625125647E-1,9.656848350E-1
1.394370892E1,-1.412625890E-2,5.906303525E-1,7.557930350E-1,9.593054135E-1
1.394570865E1,-2.328923717E-2,5.869651437E-1,7.515169382E-1,9.538596212E-1
1.394770845E1,-2.328923717E-2,5.820782185E-1,7.472409010E-1,9.474842506E-1
1.394970825E1,-2.451096848E-2,5.723043680E-1,7.490735054E-1,9.429974516E-1
1.395170705E1,-2.451096848E-2,5.704717636E-1,7.466300726E-1,9.399442994E-1
1.395370679E1,-2.145664208E-2,5.674174428E-1,7.460191846E-1,9.375327011E-1
1.395570645E1,-2.023491077E-2,5.606979132E-1,7.509061098E-1,9.373641700E-1
1.395770619E1,-1.962404512E-2,5.552001595E-1,7.515169382E-1,9.345640849E-1
1.395970592E1,-1.595885493E-2,5.503132343E-1,7.545713186E-1,9.340648884E-1
1.396170565E1,-1.840231568E-2,5.448154211E-1,7.515169382E-1,9.284073442E-1
1.396370545E1,-1.595885493E-2,5.411502719E-1,7.539604306E-1,9.281996729E-1
1.396570525E1,-2.023491077E-2,5.362633467E-1,7.521278262E-1,9.239502668E-1
1.396770498E1,-1.962404512E-2,5.295438170E-1,7.509061098E-1,9.190548096E-1
1.396970472E1,-2.023491077E-2,5.240460038E-1,7.521278262E-1,9.169132635E-1
1.397170338E1,-1.779145002E-2,5.222133994E-1,7.539604306E-1,9.173220270E-1
1.397370312E1,-1.595885493E-2,5.216025710E-1,7.557930350E-1,9.184481689E-1
1.397570285E1,-1.962404512E-2,5.185482502E-1,7.582364678E-1,9.188035329E-1
1.397770258E1,-1.595885493E-2,5.209916830E-1,7.649559975E-1,9.256590608E-1
1.397970238E1,-1.229366288E-2,5.234351754E-1,7.686212063E-1,9.300075676E-1
1.398170212E1,-9.239336476E-3,5.289329290E-1,7.753407359E-1,9.386206185E-1
1.398370185E1,-9.239336476E-3,5.356524587E-1,7.790058851E-1,9.454412149E-1
1.398570158E1,-4.963280167E-3,5.448154211E-1,7.838928103E-1,9.546394164E-1
1.398770131E1,-1.908953884E-3,5.509241223E-1,7.863363028E-1,9.601280194E-1
1.398970105E1,5.345070967E-4,5.619196892E-1,7.936666608E-1,9.724509197E-1
1.399170105E1,2.977967961E-3,5.661957264E-1,7.961101532E-1,9.769226402E-1
1.399370078E1,5.421428941E-3,5.692500472E-1,7.985535860E-1,9.806950789E-1
1.399570058E1,1.214094646E-2,5.802456141E-1,8.022187948E-1,9.901451257E-1
1.399770031E1,1.458440814E-2,5.887977481E-1,8.052731156E-1,9.976774448E-1
1.399970005E1,1.397354249E-2,5.961281061E-1,8.058840036E-1,1.002503370E0
1.400169978E1,1.702786796E-2,6.065128446E-1,8.071057200E-1,1.009736313E0
1.400369868E1,1.153008174E-2,6.150649190E-1,8.034405112E-1,1.011906346E0
1.400569841E1,1.214094646E-2,6.187301278E-1,8.009970784E-1,1.012210795E0
1.400769814E1,4.810563754E-3,6.266713738E-1,7.997753024E-1,1.016061360E0
1.400969771E1,-4.352414981E-3,6.327800155E-1,7.887797356E-1,1.011238331E0
1.401169751E1,-4.352414981E-3,6.327800155E-1,7.887797356E-1,1.011238331E0
1.401369724E1,-1.473712362E-2,6.303365827E-1,7.796167731E-1,1.002668292E0
1.401569698E1,-1.718058437E-2,6.285039783E-1,7.802276611E-1,1.002031749E0
1.401769671E1,-2.512183413E-2,6.205627322E-1,7.735081315E-1,9.919899398E-1
1.401969644E1,-2.695442922E-2,6.144540906E-1,7.710646391E-1,9.863169107E-1
1.402169618E1,-2.695442922E-2,6.059019566E-1,7.704538107E-1,9.805318948E-1
1.402369591E1,-2.390010282E-2,5.930737853E-1,7.735081315E-1,9.749987483E-1
1.402569564E1,-2.390010282E-2,5.875760317E-1,7.759515643E-1,9.736106193E-1
1.402769544E1,-1.290452853E-2,5.790238976E-1,7.814493775E-1,9.726758610E-1
1.402969518E1,1.091921609E-2,5.637522340E-1,8.022187948E-1,9.805563754E-1
1.403169544E1,1.091921609E-2,5.637522340E-1,8.022187948E-1,9.805563754E-1
1.403369517E1,2.924517356E-2,5.582544804E-1,8.162686825E-1,9.893421587E-1
1.403569491E1,4.634939879E-2,5.521458387E-1,8.229882121E-1,9.921304810E-1
1.403769464E1,6.895141304E-2,5.448154211E-1,8.315402865E-1,9.965126134E-1
1.403969437E1,8.177958429E-2,5.393176675E-1,8.364272118E-1,9.985799555E-1
1.404169417E1,1.092685238E-1,5.307655334E-1,8.443684578E-1,1.003299434E0
1.404369397E1,1.349248588E-1,5.173265338E-1,8.486445546E-1,1.003009990E0
1.404569371E1,1.520290822E-1,5.136613250E-1,8.510879874E-1,1.005639876E0
1.404769344E1,1.782962978E-1,5.038874745E-1,8.553640842E-1,1.008632675E0
1.404969317E1,2.161699384E-1,4.825071990E-1,8.578075171E-1,1.007658859E0
1.405169330E1,2.161699384E-1,4.825071990E-1,8.578075171E-1,1.007658859E0
1.405369304E1,2.399936765E-1,4.702898860E-1,8.626944423E-1,1.011440182E0
1.405569277E1,2.540435791E-1,4.629594982E-1,8.633053303E-1,1.012010736E0
1.405769257E1,2.772564590E-1,4.501313269E-1,8.688030839E-1,1.017009417E0
1.405969230E1,3.016910851E-1,4.342488348E-1,8.730791807E-1,1.020713876E0
1.406169204E1,3.145192564E-1,4.305836260E-1,8.767443299E-1,1.026160437E0
1.406369177E1,3.377321362E-1,4.147011340E-1,8.828529716E-1,1.032215770E0
1.406569150E1,3.493385613E-1,4.073707461E-1,8.865181804E-1,1.036292835E0
1.406769124E1,3.688862622E-1,3.933208585E-1,8.907942176E-1,1.041293767E0
1.406969114E1,3.951534629E-1,3.737731576E-1,8.956811428E-1,1.047901399E0
1.407169180E1,3.951534629E-1,3.737731576E-1,8.956811428E-1,1.047901399E0
1.407369160E1,4.122576714E-1,3.646101952E-1,8.981246352E-1,1.053339851E0
1.407569137E1,4.171445966E-1,3.621667325E-1,8.975137472E-1,1.053900035E0
1.407769113E1,4.256967306E-1,3.566689491E-1,8.969029188E-1,1.054924306E0
1.407969090E1,4.342488348E-1,3.523928821E-1,8.932377100E-1,1.053862610E0
1.408169067E1,4.348596931E-1,3.560580909E-1,8.932377100E-1,1.055345405E0
1.408369043E1,4.379140139E-1,3.603341281E-1,8.877398968E-1,1.053418954E0
1.408569020E1,4.330270886E-1,3.743840456E-1,8.797986507E-1,1.049629239E0
1.408768996E1,4.330270886E-1,3.786600828E-1,8.712465763E-1,1.044014614E0
1.408968980E1,4.183663428E-1,4.116468132E-1,8.480336666E-1,1.031331467E0
1.409168910E1,4.183663428E-1,4.116468132E-1,8.480336666E-1,1.031331467E0
1.409368896E1,4.061490297E-1,4.360814393E-1,8.254316449E-1,1.018067511E0
1.409568883E1,3.957643211E-1,4.635703564E-1,8.040513992E-1,1.008972510E0
1.409768870E1,3.914882541E-1,4.770093858E-1,7.893906236E-1,1.001967347E0
1.409968856E1,3.768275082E-1,5.081635118E-1,7.612907887E-1,9.898448315E-1
1.410168843E1,3.688862622E-1,5.246568918E-1,7.441865802E-1,9.824233276E-1
1.410368829E1,3.536146283E-1,5.515349507E-1,7.148650289E-1,9.696732010E-1
1.410568823E1,3.389538527E-1,5.735260844E-1,6.818783283E-1,9.532995009E-1
1.410768816E1,3.310126066E-1,5.857434273E-1,6.678284407E-1,9.479765474E-1
1.410968809E1,3.065779805E-1,6.113997698E-1,6.305656433E-1,9.302756404E-1
1.411168762E1,3.065779805E-1,6.113997698E-1,6.305656433E-1,9.302756404E-1
1.411368756E1,2.821433842E-1,6.223953366E-1,6.091853380E-1,9.154712559E-1
1.411568749E1,2.650391459E-1,6.278930902E-1,5.933028460E-1,9.036059698E-1
1.411768742E1,2.516001165E-1,6.321691871E-1,5.835290551E-1,8.963518605E-1
1.411968742E1,2.277763784E-1,6.303365827E-1,5.725334287E-1,8.814764960E-1
1.412168742E1,2.198351324E-1,6.327800155E-1,5.676465034E-1,8.780436130E-1
1.412368739E1,1.966222525E-1,6.346126199E-1,5.566509366E-1,8.667489560E-1
1.412568736E1,1.746311039E-1,6.340017915E-1,5.523748994E-1,8.588203092E-1
1.412768732E1,1.636355221E-1,6.340017915E-1,5.499314666E-1,8.550786359E-1
1.412968729E1,1.373683214E-1,6.272822618E-1,5.511531830E-1,8.462404640E-1
1.413168685E1,1.306488067E-1,6.260605454E-1,5.511531830E-1,8.442693577E-1
1.413368682E1,1.312596649E-1,6.199518442E-1,5.548183322E-1,8.422545758E-1
1.413568682E1,1.153771728E-1,6.156758070E-1,5.621487498E-1,8.416530213E-1
1.413768682E1,1.111011133E-1,6.095671654E-1,5.676465034E-1,8.403202600E-1
1.413968679E1,1.074359268E-1,5.973498225E-1,5.816964507E-1,8.406783271E-1
1.414168675E1,1.019381359E-1,5.820782185E-1,5.963571668E-1,8.395524441E-1
1.414368672E1,9.888381511E-2,5.723043680E-1,6.030766964E-1,8.372644745E-1
1.414568668E1,9.705121815E-2,5.521458387E-1,6.189591885E-1,8.351014568E-1
1.414768665E1,9.582948685E-2,5.374850631E-1,6.232352853E-1,8.285503632E-1
1.414968662E1,9.033169597E-2,5.038874745E-1,6.433938146E-1,8.222031397E-1
1.415168658E1,8.910996467E-2,4.977788031E-1,6.519459486E-1,8.250805067E-1
1.415368648E1,9.399688989E-2,4.873940945E-1,6.580545902E-1,8.242719590E-1
1.415568638E1,8.972083032E-2,4.696790278E-1,6.727153659E-1,8.253448855E-1
1.415768628E1,9.277515858E-2,4.617377818E-1,6.788240075E-1,8.262027852E-1
1.415968618E1,9.277515858E-2,4.537965059E-1,6.940956116E-1,8.344502483E-1
1.416168608E1,8.239044994E-2,4.440226853E-1,7.075346708E-1,8.393745539E-1
1.416368598E1,8.727737516E-2,4.440226853E-1,7.173085213E-1,8.481185058E-1
1.416568588E1,7.689265907E-2,4.434117973E-1,7.356344461E-1,8.623714637E-1
1.416768578E1,7.506006956E-2,4.397466183E-1,7.460191846E-1,8.692270855E-1
1.416968568E1,6.345362961E-2,4.330270886E-1,7.692320347E-1,8.850179353E-1
1.417168558E1,6.039930135E-2,4.318053722E-1,7.759515643E-1,8.900588662E-1
1.417368548E1,5.978843570E-2,4.336379766E-1,7.857254148E-1,8.994336992E-1
1.417568538E1,4.757113010E-2,4.287510514E-1,7.967209816E-1,9.060103747E-1
1.417768528E1,3.840815276E-2,4.275293052E-1,8.077165484E-1,9.146925799E-1
1.417968518E1,3.596469015E-2,4.281401932E-1,8.138252497E-1,9.202766003E-1
1.418168508E1,2.252565511E-2,4.305836260E-1,8.199338913E-1,9.263915210E-1
1.418368502E1,1.702786796E-2,4.330270886E-1,8.260425329E-1,9.328175995E-1
1.418568488E1,3.588833380E-3,4.360814393E-1,8.321511745E-1,9.394974607E-1
1.418768475E1,-8.017606102E-3,4.403574765E-1,8.388707042E-1,9.474613699E-1
1.418968461E1,-2.878702432E-2,4.482987225E-1,8.425359130E-1,9.548126529E-1
1.419168451E1,-3.428481147E-2,4.531856477E-1,8.437576294E-1,9.583734224E-1
1.419368438E1,-4.711298272E-2,4.580725729E-1,8.437576294E-1,9.612372508E-1
1.419568424E1,-6.666067243E-2,4.660138190E-1,8.449793458E-1,9.672655373E-1
1.419768411E1,-8.743008971E-2,4.739550650E-1,8.468119502E-1,9.743551217E-1
1.419968401E1,-9.903652966E-2,4.806745946E-1,8.498662710E-1,9.813913484E-1
1.420168384E1,-1.191950813E-1,4.886158407E-1,8.498662710E-1,9.875351061E-1
1.420368368E1,-1.295797974E-1,4.928919077E-1,8.529205918E-1,9.935828564E-1
1.420568351E1,-1.564578563E-1,5.014439821E-1,8.529205918E-1,1.001697891E0
1.420768334E1,-1.760055423E-1,5.130504370E-1,8.547531962E-1,1.012324912E0
1.420968318E1,-1.986075640E-1,5.222133994E-1,8.529205918E-1,1.019620192E0
1.421168454E1,-2.083813995E-1,5.240460038E-1,8.541423082E-1,1.023526309E0
1.421368441E1,-2.279291004E-1,5.332090259E-1,8.529205918E-1,1.031376302E0
1.421568427E1,-2.358703464E-1,5.338198543E-1,8.516988754E-1,1.032467642E0
1.421768407E1,-2.535854280E-1,5.423719883E-1,8.510879874E-1,1.040588154E0
1.421968387E1,-2.609158158E-1,5.429828167E-1,8.474228382E-1,1.039727305E0
1.422168367E1,-2.743548453E-1,5.454263091E-1,8.468119502E-1,1.043959252E0
1.422368347E1,-2.859613001E-1,5.515349507E-1,8.419250250E-1,1.046328063E0
1.422568327E1,-2.926808000E-1,5.539784431E-1,8.382598162E-1,1.046534130E0
1.422768307E1,-3.018437922E-1,5.576435924E-1,8.364272118E-1,1.049612563E0
1.422968287E1,-3.140611053E-1,5.606979132E-1,8.278751373E-1,1.048042829E0
1.423168261E1,-3.140611053E-1,5.606979132E-1,8.278751373E-1,1.048042829E0
1.423368234E1,-3.195588887E-1,5.588653684E-1,8.211556077E-1,1.043429401E0
1.423568207E1,-3.244458139E-1,5.606979132E-1,8.168795705E-1,1.042563892E0
1.423768181E1,-3.287218511E-1,5.582544804E-1,8.119926453E-1,1.038767624E0
1.423968154E1,-3.281109929E-1,5.558109879E-1,8.113817573E-1,1.036784951E0
1.424168127E1,-3.293327391E-1,5.558109879E-1,7.997753024E-1,1.028117912E0
1.424368101E1,-3.262783885E-1,5.539784431E-1,7.936666608E-1,1.021399271E0
1.424568081E1,-3.275001347E-1,5.503132343E-1,7.900014520E-1,1.016957860E0
1.424768054E1,-3.226132095E-1,5.466480255E-1,7.887797356E-1,1.012460774E0
1.424968027E1,-3.128393590E-1,5.411502719E-1,7.851145267E-1,1.003552142E0
1.425168037E1,-3.128393590E-1,5.411502719E-1,7.851145267E-1,1.003552142E0
1.425368010E1,-3.055089712E-1,5.362633467E-1,7.875580192E-1,1.000580702E0
1.425567984E1,-3.042872548E-1,5.313764215E-1,7.887797356E-1,9.985615184E-1
1.425767957E1,-2.969568670E-1,5.234351754E-1,7.912232280E-1,9.940834775E-1
1.425967930E1,-2.896264791E-1,5.154939294E-1,7.930558324E-1,9.892194104E-1
1.426167910E1,-2.884047627E-1,5.124396086E-1,7.936666608E-1,9.877643586E-1
1.426367884E1,-2.816852331E-1,5.044983625E-1,7.967209816E-1,9.841897637E-1
1.426567857E1,-2.847395539E-1,4.953353703E-1,7.997753024E-1,9.828907757E-1
1.426767830E1,-2.786309123E-1,4.892266989E-1,8.052731156E-1,9.825694576E-1
1.426967804E1,-2.761874497E-1,4.757876694E-1,8.064948320E-1,9.762619156E-1
1.427167677E1,-2.761874497E-1,4.757876694E-1,8.064948320E-1,9.762619156E-1
1.427367650E1,-2.725222707E-1,4.684572816E-1,8.071057200E-1,9.721832420E-1
1.427567623E1,-2.706896663E-1,4.641812146E-1,8.083274364E-1,9.706339886E-1
1.427767603E1,-2.694679201E-1,4.599051774E-1,8.058840036E-1,9.662167249E-1
1.427967577E1,-2.664135993E-1,4.605160356E-1,8.028296232E-1,9.631129886E-1
1.428167550E1,-2.633592784E-1,4.605160356E-1,8.040513992E-1,9.632921577E-1
1.428367523E1,-2.615266740E-1,4.611268938E-1,8.003861904E-1,9.600272221E-1
1.428567497E1,-2.578614950E-1,4.641812146E-1,7.985535860E-1,9.589810114E-1
1.428767470E1,-2.486985177E-1,4.684572816E-1,7.961101532E-1,9.566057461E-1
1.428967443E1,-2.352594733E-1,4.715116024E-1,7.918340564E-1,9.511421470E-1
1.429167420E1,-2.352594733E-1,4.715116024E-1,7.918340564E-1,9.511421470E-1
1.429367400E1,-2.236530334E-1,4.739550650E-1,7.881689072E-1,9.465010878E-1
1.429567373E1,-2.254856378E-1,4.757876694E-1,7.887797356E-1,9.483623519E-1
1.429767346E1,-2.102140039E-1,4.776202738E-1,7.857254148E-1,9.432261027E-1
1.429967320E1,-1.979966909E-1,4.800637364E-1,7.820602059E-1,9.387662363E-1
1.430167293E1,-1.943315119E-1,4.788419902E-1,7.808384895E-1,9.363563076E-1
1.430367266E1,-1.790598780E-1,4.812854528E-1,7.759515643E-1,9.304831848E-1
1.430567156E1,-1.790598780E-1,4.782311320E-1,7.728972435E-1,9.263571690E-1
1.430767136E1,-1.631773859E-1,4.837289155E-1,7.680103183E-1,9.222040837E-1
1.430967110E1,-1.485166103E-1,4.849506319E-1,7.533495426E-1,9.081683942E-1
1.431167090E1,-1.485166103E-1,4.849506319E-1,7.533495426E-1,9.081683942E-1
1.431367020E1,-1.399645060E-1,4.867832363E-1,7.460191846E-1,9.017164775E-1
1.431566993E1,-1.289689243E-1,4.880049825E-1,7.392996550E-1,8.951792146E-1
1.431766966E1,-1.301906556E-1,4.886158407E-1,7.356344461E-1,8.926662786E-1
1.431966940E1,-1.216385439E-1,4.861723781E-1,7.338019013E-1,8.886083203E-1
1.432166913E1,-1.198059469E-1,4.849506319E-1,7.301366925E-1,8.846638740E-1
1.432366893E1,-1.155298874E-1,4.837289155E-1,7.258606553E-1,8.798946013E-1
1.432566866E1,-1.124755666E-1,4.800637364E-1,7.221954465E-1,8.744588081E-1
1.432766839E1,-1.124755666E-1,4.751768112E-1,7.209737301E-1,8.707737217E-1
1.432966813E1,-1.100321040E-1,4.666246772E-1,7.154759169E-1,8.612499294E-1
1.433166729E1,-1.100321040E-1,4.666246772E-1,7.154759169E-1,8.612499294E-1
1.433366703E1,-1.057560444E-1,4.592943192E-1,7.087563872E-1,8.511587566E-1
1.433566676E1,-1.027017161E-1,4.544073939E-1,7.038694620E-1,8.440769762E-1
1.433766649E1,-1.027017161E-1,4.550182521E-1,6.983717084E-1,8.398287298E-1
1.433966629E1,-1.002582610E-1,4.501313269E-1,6.947064996E-1,8.338387440E-1
1.434166602E1,-9.842566401E-2,4.489096105E-1,6.898195744E-1,8.288899172E-1
1.434366576E1,-9.598220140E-2,4.482987225E-1,6.873761415E-1,8.262386384E-1
1.434566549E1,-9.537133574E-2,4.464661479E-1,6.837109327E-1,8.221242926E-1
1.434766522E1,-9.476047009E-2,4.476878643E-1,6.818783283E-1,8.211954854E-1
1.434966496E1,-9.292787313E-2,4.421900809E-1,6.788240075E-1,8.154567373E-1
1.435166432E1,-9.231700748E-2,4.421900809E-1,6.757696867E-1,8.128463366E-1
1.435366406E1,-9.720393270E-2,4.397466183E-1,6.714936495E-1,8.085353512E-1
1.435566386E1,-9.476047009E-2,4.348596931E-1,6.672175527E-1,8.020360104E-1
1.435766359E1,-9.903652966E-2,4.318053722E-1,6.666067243E-1,8.003928026E-1
1.435966332E1,-1.039234474E-1,4.275293052E-1,6.598871946E-1,7.931156910E-1
