"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
2.196488510E1,1.924225502E-2,2.118938863E-1,1.934915632E-1,2.875904527E-1
2.196688484E1,1.924225502E-2,2.125047445E-1,1.867720485E-1,2.835706771E-1
2.196888457E1,1.069014147E-2,2.235003263E-1,1.708895564E-1,2.815491351E-1
2.197088430E1,8.246680722E-3,2.247220576E-1,1.647808999E-1,2.787844254E-1
2.197288410E1,-1.527163084E-3,2.320524305E-1,1.476766765E-1,2.750619267E-1
2.197488384E1,-6.414085161E-3,2.332741618E-1,1.397354305E-1,2.719999367E-1
2.197688357E1,-1.496619824E-2,2.412154078E-1,1.214094684E-1,2.704609382E-1
2.197888330E1,-2.901609987E-2,2.424371392E-1,1.043052375E-1,2.655132446E-1
2.198088303E1,-3.329215571E-2,2.406045496E-1,9.330966324E-2,2.602030173E-1
2.198288277E1,-5.467243865E-2,2.399936765E-1,6.093380973E-2,2.535724147E-1
2.198488250E1,-5.467243865E-2,2.399936765E-1,6.093380973E-2,2.535724147E-1
2.198688223E1,-6.017022580E-2,2.393828183E-1,5.177082866E-2,2.521999375E-1
2.198888203E1,-6.994406879E-2,2.320524305E-1,3.588833287E-2,2.450070932E-1
2.199088177E1,-7.605272532E-2,2.289981097E-1,2.672535367E-2,2.427723127E-1
2.199288150E1,-8.765916526E-2,2.198351324E-1,1.695151068E-2,2.372740365E-1
2.199488123E1,-9.193521738E-2,2.125047445E-1,7.788531948E-3,2.316700496E-1
2.199688056E1,-1.017090604E-1,2.082286924E-1,1.679879380E-3,2.317471538E-1
2.199888030E1,-1.084285825E-1,1.990657151E-1,-6.261368748E-3,2.267666668E-1
2.200088103E1,-1.108720452E-1,1.960113794E-1,-6.872233935E-3,2.253004635E-1
2.200288083E1,-1.230893433E-1,1.837940812E-1,-1.298088674E-2,2.215846433E-1
2.200488063E1,-1.230893433E-1,1.837940812E-1,-1.298088674E-2,2.215846433E-1
2.200688056E1,-1.316414624E-1,1.801288873E-1,-1.298088674E-2,2.234824246E-1
2.200888030E1,-1.346957833E-1,1.752419621E-1,-1.053742506E-2,2.212775104E-1
2.201088003E1,-1.383609772E-1,1.740202308E-1,-9.926560335E-3,2.225428887E-1
2.201287976E1,-1.401935667E-1,1.703550518E-1,-2.596177394E-3,2.206395702E-1
2.201487950E1,-1.395827085E-1,1.691333205E-1,4.734205548E-3,2.193440797E-1
2.201687923E1,-1.426370293E-1,1.709659100E-1,9.010262787E-3,2.228359247E-1
2.201887903E1,-1.371392459E-1,1.709659100E-1,1.695151068E-2,2.198269065E-1
2.202087876E1,-1.365283877E-1,1.740202308E-1,2.794708498E-2,2.229441206E-1
2.202287850E1,-1.267545372E-1,1.776854247E-1,4.260785133E-2,2.223831195E-1
2.202487820E1,-1.267545372E-1,1.776854247E-1,4.260785133E-2,2.223831195E-1
2.202687793E1,-1.243110746E-1,1.813506186E-1,4.566217586E-2,2.245580647E-1
2.202887766E1,-1.157589629E-1,1.868484020E-1,5.482515693E-2,2.265353409E-1
2.203087719E1,-1.127046347E-1,1.862375438E-1,5.910121277E-2,2.255653137E-1
2.203287693E1,-1.023199260E-1,1.905135959E-1,7.131851465E-2,2.277084277E-1
2.203487673E1,-9.254608303E-2,1.929570585E-1,7.742717117E-2,2.275789330E-1
2.203687646E1,-9.254608303E-2,1.947896481E-1,7.925976813E-2,2.297605173E-1
2.203887619E1,-7.605272532E-2,1.966222525E-1,8.842274547E-2,2.286108246E-1
2.204087593E1,-6.933320314E-2,1.972331107E-1,9.758572280E-2,2.307183701E-1
2.204287566E1,-5.772676691E-2,1.923462003E-1,1.085812971E-1,2.282966020E-1
2.204487539E1,-5.772676691E-2,1.923462003E-1,1.085812971E-1,2.282966020E-1
2.204687512E1,-5.406157300E-2,1.905135959E-1,1.146899462E-1,2.288490063E-1
2.204887486E1,-4.978551716E-2,1.862375438E-1,1.214094684E-1,2.278229125E-1
2.205087466E1,-4.123340547E-2,1.795180291E-1,1.317941695E-1,2.264875706E-1
2.205287439E1,-3.756821156E-2,1.758528352E-1,1.366810948E-1,2.258701216E-1
2.205487412E1,-3.573561832E-2,1.691333205E-1,1.470658034E-1,2.269613734E-1
2.205687426E1,-3.634648025E-2,1.630246639E-1,1.476766765E-1,2.229495648E-1
2.205887399E1,-2.840523422E-2,1.569160074E-1,1.550070494E-1,2.223885700E-1
2.206087272E1,-2.962696366E-2,1.453095675E-1,1.617265791E-1,2.194267845E-1
2.206287246E1,-3.145955876E-2,1.343140006E-1,1.708895564E-1,2.196205707E-1
2.206487219E1,-3.329215571E-2,1.300379336E-1,1.702786833E-1,2.168249566E-1
2.206687199E1,-2.962696366E-2,1.269836128E-1,1.776090711E-1,2.203351471E-1
2.206887172E1,-3.023782931E-2,1.245401502E-1,1.776090711E-1,2.190195367E-1
2.207087146E1,-3.145955876E-2,1.214858219E-1,1.818851233E-1,2.209767110E-1
2.207287119E1,-3.145955876E-2,1.178206354E-1,1.843285859E-1,2.210168173E-1
2.207487092E1,-3.084869497E-2,1.135445759E-1,1.904372424E-1,2.238534252E-1
2.207687065E1,-3.634648025E-2,1.147663072E-1,1.941024363E-1,2.284034318E-1
2.207887039E1,-3.573561832E-2,1.165989041E-1,1.922698319E-1,2.276840511E-1
2.208087019E1,-4.123340547E-2,1.165989041E-1,1.965458989E-1,2.322192683E-1
2.208286999E1,-4.612032697E-2,1.233184189E-1,1.953241676E-1,2.355547653E-1
2.208486979E1,-4.673119262E-2,1.245401502E-1,1.983784884E-1,2.388473949E-1
2.208686955E1,-4.917465150E-2,1.257618815E-1,1.959350258E-1,2.379595166E-1
2.208886932E1,-5.100724846E-2,1.282053441E-1,1.977676302E-1,2.411439097E-1
2.209086928E1,-5.528330430E-2,1.337031275E-1,1.953241676E-1,2.430726239E-1
2.209286905E1,-5.528330430E-2,1.373683214E-1,1.959350258E-1,2.455948570E-1
2.209486882E1,-6.139195710E-2,1.422552466E-1,1.916589737E-1,2.464522059E-1
2.209686865E1,-6.566801667E-2,1.465312988E-1,1.886046380E-1,2.477002612E-1
2.209886818E1,-6.627888232E-2,1.501964927E-1,1.886046380E-1,2.500471678E-1
2.210086752E1,-6.994406879E-2,1.532508135E-1,1.873829067E-1,2.519728920E-1
2.210286728E1,-7.360926270E-2,1.593594700E-1,1.831068546E-1,2.536570212E-1
2.210486705E1,-7.544185966E-2,1.599703431E-1,1.812742651E-1,2.532633887E-1
2.210686681E1,-7.422012836E-2,1.618029326E-1,1.794416606E-1,2.527610058E-1
2.210886658E1,-7.544185966E-2,1.624137908E-1,1.782199293E-1,2.526500680E-1
2.211086635E1,-7.483099401E-2,1.666898578E-1,1.751656085E-1,2.531169231E-1
2.211286618E1,-7.360926270E-2,1.691333205E-1,1.739438772E-1,2.535367351E-1
2.211486595E1,-7.299839705E-2,1.715767831E-1,1.690569520E-1,2.516895140E-1
2.211686571E1,-7.360926270E-2,1.746311039E-1,1.653917581E-1,2.515328600E-1
2.211886548E1,-6.994406879E-2,1.764636934E-1,1.653917581E-1,2.517658465E-1
2.212086524E1,-7.177666575E-2,1.789071560E-1,1.605048478E-1,2.508415164E-1
2.212286501E1,-7.116580009E-2,1.831832081E-1,1.507309973E-1,2.476701282E-1
2.212486478E1,-7.360926270E-2,1.844049394E-1,1.476766765E-1,2.474508154E-1
2.212686454E1,-6.994406879E-2,1.874592751E-1,1.458440721E-1,2.475957309E-1
2.212886437E1,-6.994406879E-2,1.837940812E-1,1.421788931E-1,2.426670037E-1
2.213086414E1,-6.933320314E-2,1.868484020E-1,1.372919679E-1,2.420093032E-1
2.213286391E1,-6.872233748E-2,1.874592751E-1,1.305724531E-1,2.385642576E-1
2.213486367E1,-6.811147183E-2,1.874592751E-1,1.324050426E-1,2.393976770E-1
2.213686344E1,-6.750060618E-2,1.886810064E-1,1.262963861E-1,2.368704945E-1
2.213886320E1,-6.688974798E-2,1.880701333E-1,1.250746548E-1,2.355595099E-1
2.214086297E1,-6.627888232E-2,1.905135959E-1,1.226311997E-1,2.360651004E-1
2.214286274E1,-6.505715102E-2,1.911244690E-1,1.238529310E-1,2.368555342E-1
2.214486254E1,-6.505715102E-2,1.911244690E-1,1.238529310E-1,2.368555342E-1
2.214686227E1,-6.505715102E-2,1.929570585E-1,1.238529310E-1,2.383367530E-1
2.214886200E1,-6.566801667E-2,1.941787899E-1,1.262963861E-1,2.407664179E-1
2.215086174E1,-6.444628537E-2,1.954005212E-1,1.262963861E-1,2.414238276E-1
2.215286147E1,-6.505715102E-2,1.984548420E-1,1.311833113E-1,2.466289082E-1
2.215486120E1,-6.383541971E-2,2.021200359E-1,1.336267740E-1,2.505665270E-1
2.215686093E1,-6.017022580E-2,2.027309090E-1,1.379028261E-1,2.524628031E-1
2.215886097E1,-5.711590126E-2,2.076178193E-1,1.397354305E-1,2.566970502E-1
2.216086120E1,-5.772676691E-2,2.076178193E-1,1.415680200E-1,2.578353017E-1
2.216286093E1,-4.428773001E-2,2.143373489E-1,1.513418704E-1,2.660944643E-1
2.216486060E1,-4.428773001E-2,2.143373489E-1,1.513418704E-1,2.660944643E-1
2.216686033E1,-4.550946131E-2,2.149482071E-1,1.507309973E-1,2.664463856E-1
2.216886006E1,-3.573561832E-2,2.180025280E-1,1.556179225E-1,2.702204182E-1
2.217085980E1,-3.695734590E-2,2.161699384E-1,1.568396538E-1,2.696181832E-1
2.217285953E1,-3.084869497E-2,2.173916698E-1,1.574505121E-1,2.701877936E-1
2.217485933E1,-2.779436857E-2,2.186134011E-1,1.586722434E-1,2.715533591E-1
2.217685913E1,-1.679879427E-2,2.173916698E-1,1.611157060E-1,2.711081118E-1
2.217885886E1,-8.857546374E-3,2.173916698E-1,1.574505121E-1,2.685670455E-1
2.218085860E1,-7.635815535E-3,2.143373489E-1,1.580613852E-1,2.664248605E-1
2.218285833E1,1.069014147E-2,2.100612819E-1,1.556179225E-1,2.616428082E-1
2.218485803E1,1.069014147E-2,2.100612819E-1,1.556179225E-1,2.616428082E-1
2.218685776E1,9.468411095E-3,2.076178193E-1,1.537853181E-1,2.585434853E-1
2.218885750E1,1.557706390E-2,2.039526403E-1,1.482875347E-1,2.526430631E-1
2.219085730E1,2.046398632E-2,2.033417672E-1,1.470658034E-1,2.517836364E-1
2.219285703E1,2.046398632E-2,1.954005212E-1,1.446223408E-1,2.439585208E-1
2.219485676E1,2.474004216E-2,1.899027377E-1,1.415680200E-1,2.381525221E-1
2.219685650E1,2.535090782E-2,1.862375438E-1,1.354593635E-1,2.316815280E-1
2.219885623E1,2.901609987E-2,1.837940812E-1,1.305724531E-1,2.273133605E-1
2.220085596E1,2.901609987E-2,1.764636934E-1,1.281289905E-1,2.199963803E-1
2.220285569E1,2.718350291E-2,1.648572534E-1,1.165225431E-1,2.037016443E-1
2.220485543E1,2.718350291E-2,1.648572534E-1,1.165225431E-1,2.037016443E-1
2.220685523E1,2.596177347E-2,1.630246639E-1,1.146899462E-1,2.010095482E-1
2.220885469E1,2.535090782E-2,1.587486118E-1,1.098030284E-1,1.946804955E-1
2.221085443E1,2.168571576E-2,1.587486118E-1,1.043052375E-1,1.911830918E-1
2.221285416E1,1.618792862E-2,1.556942761E-1,1.012509167E-1,1.864256012E-1
2.221485389E1,1.435533352E-2,1.550834179E-1,9.392052889E-2,1.818736041E-1
2.221685363E1,1.007927675E-2,1.520290822E-1,9.025534242E-2,1.770888491E-1
2.221885336E1,6.414085161E-3,1.556942761E-1,8.720101416E-2,1.785661361E-1
2.222085309E1,-3.054326226E-4,1.550834179E-1,8.353582025E-2,1.761510518E-1
2.222285289E1,-1.496619824E-2,1.581377387E-1,7.131851465E-2,1.741202516E-1
2.222485269E1,-1.496619824E-2,1.581377387E-1,7.131851465E-2,1.741202516E-1
2.222685242E1,-1.985312067E-2,1.581377387E-1,6.582073122E-2,1.724356676E-1
2.222885216E1,-2.840523422E-2,1.611920595E-1,6.093380973E-2,1.746501261E-1
2.223085189E1,-3.512475267E-2,1.569160074E-1,5.543602258E-2,1.700868432E-1
2.223285162E1,-4.184427112E-2,1.618029326E-1,4.810563847E-2,1.739117146E-1
2.223485136E1,-5.222897977E-2,1.618029326E-1,3.772092983E-2,1.741577557E-1
2.223685109E1,-5.589416996E-2,1.624137908E-1,3.588833287E-2,1.754718499E-1
2.223885089E1,-6.200282276E-2,1.654681265E-1,2.672535367E-2,1.787128855E-1
2.224085062E1,-7.238753140E-2,1.654681265E-1,1.695151068E-2,1.814028922E-1
2.224285036E1,-8.888089657E-2,1.697441787E-1,1.679879380E-3,1.916134702E-1
2.224485009E1,-8.888089657E-2,1.697441787E-1,1.679879380E-3,1.916134702E-1
2.224684982E1,-9.193521738E-2,1.697441787E-1,-1.374446787E-3,1.930467806E-1
2.224884955E1,-1.017090604E-1,1.746311039E-1,-1.298088674E-2,2.025074291E-1
2.225084929E1,-1.096503139E-1,1.776854247E-1,-2.092213556E-2,2.098405043E-1
2.225284909E1,-1.151480973E-1,1.782962978E-1,-2.519819140E-2,2.137372288E-1
2.225484889E1,-1.230893433E-1,1.813506186E-1,-3.497203439E-2,2.219506172E-1
2.225684862E1,-1.279762685E-1,1.801288873E-1,-3.741549700E-2,2.241076990E-1
2.225884835E1,-1.365283877E-1,1.831832081E-1,-4.657847434E-2,2.331644112E-1
2.226084809E1,-1.450804919E-1,1.868484020E-1,-5.513058975E-2,2.428992721E-1
2.226284782E1,-1.591303945E-1,1.880701333E-1,-6.918048859E-2,2.558882520E-1
2.226484755E1,-1.591303945E-1,1.880701333E-1,-6.918048859E-2,2.558882520E-1
2.226684728E1,-1.640173197E-1,1.892918646E-1,-7.162395120E-2,2.605054348E-1
2.226884735E1,-1.713477075E-1,1.905135959E-1,-8.017606288E-2,2.684840185E-1
2.227084708E1,-1.737911552E-1,1.886810064E-1,-8.628471941E-2,2.706454149E-1
2.227284682E1,-1.817324162E-1,1.874592751E-1,-9.117163718E-2,2.765500286E-1
2.227484655E1,-1.835650057E-1,1.862375438E-1,-9.422596544E-2,2.779551521E-1
2.227684628E1,-1.860084683E-1,1.850158125E-1,-9.972374886E-2,2.806685362E-1
2.227884602E1,-1.866193265E-1,1.801288873E-1,-1.046106741E-1,2.796722764E-1
2.228084575E1,-1.866193265E-1,1.770745665E-1,-1.064432710E-1,2.784103896E-1
2.228284455E1,-1.841758788E-1,1.660789847E-1,-1.064432710E-1,2.698761817E-1
2.228484435E1,-1.841758788E-1,1.660789847E-1,-1.064432710E-1,2.698761817E-1
2.228684408E1,-1.823432744E-1,1.581377387E-1,-1.021672115E-1,2.620968394E-1
2.228884382E1,-1.829541475E-1,1.538616866E-1,-9.911288321E-2,2.587836979E-1
2.229084355E1,-1.750128865E-1,1.483639032E-1,-9.361509979E-2,2.478006157E-1
2.229284328E1,-1.768454909E-1,1.434769779E-1,-9.117163718E-2,2.453003023E-1
2.229484301E1,-1.676825136E-1,1.379791945E-1,-7.956519723E-2,2.312710620E-1
2.229684275E1,-1.585195363E-1,1.330922693E-1,-6.918048859E-2,2.182382540E-1
2.229884248E1,-1.554652005E-1,1.288162023E-1,-6.490442902E-2,2.120745799E-1
2.230084228E1,-1.456913650E-1,1.275944710E-1,-5.329799280E-2,2.008656240E-1
2.230284201E1,-1.359175146E-1,1.245401502E-1,-3.375030309E-2,1.874110528E-1
2.230484178E1,-1.285871267E-1,1.251510233E-1,-2.703078650E-2,1.814609909E-1
2.230684151E1,-1.261436790E-1,1.233184189E-1,-2.153299935E-2,1.777169948E-1
2.230884124E1,-1.188132912E-1,1.233184189E-1,-1.481348183E-2,1.718821394E-1
2.231084098E1,-1.163698286E-1,1.257618815E-1,-5.039638374E-3,1.714158271E-1
2.231284038E1,-1.096503139E-1,1.282053441E-1,1.679879380E-3,1.687086944E-1
2.231484011E1,-1.047633886E-1,1.330922693E-1,1.328631863E-2,1.698983402E-1
2.231683991E1,-9.743300825E-2,1.349248588E-1,2.367102914E-2,1.681018330E-1
2.231883964E1,-9.376781434E-2,1.404226422E-1,2.977968007E-2,1.714577231E-1
2.232083938E1,-8.643743396E-2,1.453095675E-1,3.711006418E-2,1.730995588E-1
2.232283911E1,-8.277224004E-2,1.556942761E-1,4.627304152E-2,1.822996042E-1
2.232483884E1,-7.849618047E-2,1.611920595E-1,4.749477282E-2,1.854731351E-1
2.232683858E1,-8.216137439E-2,1.624137908E-1,4.871650413E-2,1.884198203E-1
2.232883831E1,-8.155050874E-2,1.666898578E-1,4.993823543E-2,1.921713338E-1
2.233083811E1,-8.093964309E-2,1.740202308E-1,5.299255997E-2,1.991041887E-1
2.233283791E1,-7.910704613E-2,1.801288873E-1,5.421429127E-2,2.040674647E-1
2.233483764E1,-8.155050874E-2,1.819614917E-1,5.482515693E-2,2.068000671E-1
2.233683738E1,-8.338310570E-2,1.880701333E-1,5.543602258E-2,2.130640044E-1
2.233883711E1,-8.521570265E-2,1.880701333E-1,5.726861581E-2,2.142703558E-1
2.234083684E1,-8.888089657E-2,1.917353272E-1,5.299255997E-2,2.178771693E-1
2.234283751E1,-9.743300825E-2,1.917353272E-1,5.115996301E-2,2.210723154E-1
2.234483724E1,-9.376781434E-2,1.947896481E-1,5.054909736E-2,2.220149122E-1
2.234683704E1,-1.010981947E-1,1.923462003E-1,5.115996301E-2,2.232380962E-1
2.234883684E1,-1.017090604E-1,1.917353272E-1,4.871650413E-2,2.224420519E-1
2.235083657E1,-1.047633886E-1,1.892918646E-1,4.627304152E-2,2.212418857E-1
2.235283631E1,-1.090394482E-1,1.874592751E-1,4.505131021E-2,2.214953761E-1
2.235483604E1,-1.078177169E-1,1.837940812E-1,4.627304152E-2,2.180507251E-1
2.235683577E1,-1.096503139E-1,1.801288873E-1,4.382958263E-2,2.153848641E-1
2.235883551E1,-1.133155003E-1,1.789071560E-1,4.199698567E-2,2.158979386E-1
2.236083524E1,-1.102611795E-1,1.740202308E-1,4.138612002E-2,2.101270553E-1
2.236283504E1,-1.127046347E-1,1.673007160E-1,3.772092983E-2,2.052187438E-1
2.236483477E1,-1.127046347E-1,1.673007160E-1,3.772092983E-2,2.052187438E-1
2.236683450E1,-1.108720452E-1,1.666898578E-1,3.772092983E-2,2.037179120E-1
2.236883424E1,-1.102611795E-1,1.642463952E-1,3.833179548E-2,2.015036789E-1
2.237083387E1,-1.114829108E-1,1.642463952E-1,3.527746722E-2,2.016179988E-1
2.237283394E1,-1.084285825E-1,1.611920595E-1,3.588833287E-2,1.975540686E-1
2.237483367E1,-1.102611795E-1,1.587486118E-1,3.283400834E-2,1.960528540E-1
2.237683340E1,-1.102611795E-1,1.556942761E-1,3.283400834E-2,1.935879837E-1
2.237883320E1,-1.065959856E-1,1.532508135E-1,3.161227703E-2,1.893352900E-1
2.238083294E1,-1.096503139E-1,1.526399553E-1,3.161227703E-2,1.905819596E-1
2.238283267E1,-1.127046347E-1,1.483639032E-1,2.672535367E-2,1.882244059E-1
2.238483240E1,-1.127046347E-1,1.483639032E-1,2.672535367E-2,1.882244059E-1
2.238683213E1,-1.120937690E-1,1.465312988E-1,2.611448988E-2,1.863287448E-1
2.238883187E1,-1.108720452E-1,1.416443735E-1,2.794708498E-2,1.820351024E-1
2.239083160E1,-1.175915599E-1,1.410335153E-1,2.550362423E-2,1.853878698E-1
2.239283133E1,-1.188132912E-1,1.379791945E-1,2.733621933E-2,1.841252975E-1
2.239483113E1,-1.200350225E-1,1.355357319E-1,2.611448988E-2,1.829215893E-1
2.239683087E1,-1.206458881E-1,1.312596649E-1,2.733621933E-2,1.803657363E-1
2.239883060E1,-1.230893433E-1,1.263727546E-1,3.039054573E-2,1.790101807E-1
2.240083033E1,-1.249219403E-1,1.233184189E-1,3.283400834E-2,1.785805020E-1
2.240283006E1,-1.273654103E-1,1.165989041E-1,3.772092983E-2,1.767487503E-1
2.240482980E1,-1.273654103E-1,1.165989041E-1,3.772092983E-2,1.767487503E-1
2.240682953E1,-1.255328059E-1,1.159880385E-1,4.444044828E-2,1.765974628E-1
2.240882926E1,-1.279762685E-1,1.129337102E-1,4.688390717E-2,1.770029631E-1
2.241082906E1,-1.249219403E-1,1.153771728E-1,5.115996301E-2,1.775801931E-1
2.241282880E1,-1.261436790E-1,1.135445759E-1,5.665775016E-2,1.789265188E-1
2.241482853E1,-1.249219403E-1,1.141554415E-1,6.276640296E-2,1.804898261E-1
2.241682783E1,-1.230893433E-1,1.129337102E-1,6.704246253E-2,1.799991698E-1
2.241882756E1,-1.218676195E-1,1.141554415E-1,7.559457421E-2,1.832968116E-1
2.242082730E1,-1.194241568E-1,1.165989041E-1,8.353582025E-2,1.866431540E-1
2.242282703E1,-1.139263660E-1,1.141554415E-1,9.697485715E-2,1.881882159E-1
2.242482683E1,-1.139263660E-1,1.141554415E-1,9.697485715E-2,1.881882159E-1
2.242682663E1,-1.120937690E-1,1.117119789E-1,9.819658846E-2,1.862448637E-1
2.242882636E1,-1.090394482E-1,1.129337102E-1,1.116356254E-1,1.926295331E-1
2.243082620E1,-1.078177169E-1,1.086576581E-1,1.116356254E-1,1.894562208E-1
2.243282593E1,-1.041525230E-1,1.068250611E-1,1.220203340E-1,1.927389521E-1
2.243482566E1,-9.987647086E-2,1.013272703E-1,1.305724531E-1,1.931105659E-1
2.243682539E1,-9.560041130E-2,9.705121815E-2,1.342376322E-1,1.912540705E-1
2.243882513E1,-9.193521738E-2,9.094256163E-2,1.446223408E-1,1.940058122E-1
2.244082493E1,-8.949175477E-2,8.788824081E-2,1.488984078E-1,1.946891186E-1
2.244282466E1,-7.422012836E-2,7.567093521E-2,1.745547503E-1,2.042157652E-1
2.244482439E1,-7.422012836E-2,7.567093521E-2,1.745547503E-1,2.042157652E-1
2.244682413E1,-7.177666575E-2,7.322747260E-2,1.769981980E-1,2.045544294E-1
2.244882386E1,-6.017022580E-2,6.711881608E-2,1.910481006E-1,2.112457533E-1
2.245082359E1,-5.589416996E-2,6.589708477E-2,1.947132945E-1,2.130254705E-1
2.245282332E1,-4.673119262E-2,6.528622657E-2,2.087631971E-1,2.236697749E-1
2.245482306E1,-4.062253982E-2,6.284276396E-2,2.179261744E-1,2.304153233E-1
2.245682286E1,-3.207042441E-2,6.284276396E-2,2.240348309E-1,2.348815245E-1
2.245882259E1,-2.412917651E-2,6.406449527E-2,2.331978083E-1,2.430384630E-1
2.246082232E1,-2.412917651E-2,6.650795043E-2,2.411390543E-1,2.513037368E-1
2.246282206E1,-1.374446787E-2,7.322747260E-2,2.490803003E-1,2.599849402E-1
2.246482179E1,-1.374446787E-2,7.322747260E-2,2.490803003E-1,2.599849402E-1
2.246682152E1,-7.635815535E-3,7.322747260E-2,2.503020465E-1,2.609055057E-1
2.246882126E1,-3.359758761E-3,7.628180087E-2,2.521346211E-1,2.634427230E-1
2.247082099E1,-3.970623948E-3,7.750352472E-2,2.551889420E-1,2.667282480E-1
2.247282079E1,-2.138028387E-3,8.483391255E-2,2.557998300E-1,2.695086583E-1
2.247482052E1,-2.748893574E-3,8.972083032E-2,2.557998300E-1,2.710921187E-1
2.247682069E1,-2.138028387E-3,9.094256163E-2,2.564106882E-1,2.720690385E-1
2.247882042E1,-2.748893574E-3,9.705121815E-2,2.527455091E-1,2.707522627E-1
2.248082015E1,-5.192354787E-3,1.013272703E-1,2.509129047E-1,2.706500730E-1
2.248281989E1,-8.246680722E-3,1.056033298E-1,2.429716438E-1,2.650571461E-1
2.248481962E1,-8.246680722E-3,1.056033298E-1,2.429716438E-1,2.650571461E-1
2.248681935E1,-8.857546374E-3,1.129337102E-1,2.429716438E-1,2.680815151E-1
2.248881915E1,-1.679879427E-2,1.147663072E-1,2.344195396E-1,2.615454555E-1
2.249081892E1,-2.351831272E-2,1.135445759E-1,2.295326144E-1,2.571589057E-1
2.249281869E1,-2.351831272E-2,1.184315011E-1,2.270891517E-1,2.571937292E-1
2.249481845E1,-3.268129006E-2,1.184315011E-1,2.197587788E-1,2.517697520E-1
2.249681822E1,-3.329215571E-2,1.190423667E-1,2.179261744E-1,2.505419530E-1
2.249881798E1,-4.734205827E-2,1.196532324E-1,2.093740702E-1,2.457553006E-1
2.250081775E1,-5.955936015E-2,1.135445759E-1,2.002110779E-1,2.377481100E-1
2.250281758E1,-6.811147183E-2,1.159880385E-1,1.849394590E-1,2.286810030E-1
2.250481742E1,-6.811147183E-2,1.159880385E-1,1.849394590E-1,2.286810030E-1
2.250681718E1,-7.727445662E-2,1.135445759E-1,1.794416606E-1,2.259712856E-1
2.250881695E1,-7.727445662E-2,1.153771728E-1,1.757764816E-1,2.240102791E-1
2.251081671E1,-8.888089657E-2,1.123228446E-1,1.641700417E-1,2.178716085E-1
2.251281648E1,-8.888089657E-2,1.153771728E-1,1.598939747E-1,2.162817351E-1
2.251481625E1,-9.682214260E-2,1.135445759E-1,1.537853181E-1,2.142821086E-1
2.251681601E1,-1.047633886E-1,1.117119789E-1,1.476766765E-1,2.127518146E-1
2.251881584E1,-1.035416573E-1,1.111011133E-1,1.458440721E-1,2.105583661E-1
2.252081524E1,-1.078177169E-1,1.098793894E-1,1.379028261E-1,2.066768728E-1
2.252281501E1,-1.090394482E-1,1.068250611E-1,1.360702366E-1,2.044903524E-1
2.252481478E1,-1.090394482E-1,1.068250611E-1,1.360702366E-1,2.044903524E-1
2.252681454E1,-1.120937690E-1,1.068250611E-1,1.330159009E-1,2.041319098E-1
2.252881431E1,-1.108720452E-1,1.086576581E-1,1.348485053E-1,2.056288317E-1
2.253081407E1,-1.114829108E-1,1.080467924E-1,1.311833113E-1,2.032525767E-1
2.253281384E1,-1.127046347E-1,1.086576581E-1,1.293507218E-1,2.030774005E-1
2.253481367E1,-1.120937690E-1,1.080467924E-1,1.256855279E-1,2.000899156E-1
2.253681344E1,-1.133155003E-1,1.104902476E-1,1.244637966E-1,2.013448139E-1
2.253881320E1,-1.120937690E-1,1.092685238E-1,1.226311997E-1,1.988543046E-1
2.254081297E1,-1.145372316E-1,1.123228446E-1,1.214094684E-1,2.011851333E-1
2.254281274E1,-1.182024255E-1,1.135445759E-1,1.134682223E-1,1.993469879E-1
2.254481250E1,-1.169806942E-1,1.153771728E-1,1.110247597E-1,1.982999549E-1
2.254681227E1,-1.139263660E-1,1.172097698E-1,1.085812971E-1,1.962326300E-1
2.254881204E1,-1.194241568E-1,1.165989041E-1,1.073595658E-1,1.984527905E-1
2.255081184E1,-1.249219403E-1,1.190423667E-1,9.758572280E-2,1.982411399E-1
2.255281157E1,-1.279762685E-1,1.245401502E-1,9.147707373E-2,2.006395508E-1
2.255481130E1,-1.267545372E-1,1.251510233E-1,8.781187981E-2,1.985961167E-1
2.255681103E1,-1.310305893E-1,1.306488067E-1,8.048149943E-2,2.017805684E-1
2.255881077E1,-1.377501190E-1,1.324813962E-1,7.498370856E-2,2.053021485E-1
2.256081050E1,-1.420261711E-1,1.343140006E-1,6.582073122E-2,2.062620971E-1
2.256281023E1,-1.530217379E-1,1.385900527E-1,4.749477282E-2,2.118457185E-1
2.256480997E1,-1.603521258E-1,1.428661048E-1,4.016438872E-2,2.184873138E-1
2.256680977E1,-1.634064466E-1,1.428661048E-1,3.772092983E-2,2.203071929E-1
2.256880950E1,-1.670716405E-1,1.440878361E-1,3.161227703E-2,2.228756910E-1
2.257080923E1,-1.744020283E-1,1.477530301E-1,2.000583708E-2,2.294499050E-1
2.257280896E1,-1.853975952E-1,1.471421719E-1,1.084285788E-2,2.369401920E-1
2.257480870E1,-1.908953935E-1,1.514182240E-1,6.566801574E-3,2.437450568E-1
2.257680843E1,-1.963931769E-1,1.514182240E-1,-1.985311974E-3,2.479953628E-1
2.257880816E1,-2.025018334E-1,1.508073509E-1,-5.650503561E-3,2.525505451E-1
2.258080833E1,-2.055561543E-1,1.563051492E-1,-1.237002108E-2,2.585297848E-1
