"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
5.717138615E0,-4.560414314E0,3.778125286E0,-8.567537308E0,1.041509985E1
5.719138881E0,-4.560414314E0,3.778125286E0,-8.567537308E0,1.041509985E1
5.721138614E0,-4.466341019E0,3.852039814E0,-8.548601151E0,1.038580736E1
5.723138414E0,-4.421137333E0,3.893578768E0,-8.538216591E0,1.037340607E1
5.725138147E0,-4.328896523E0,3.981543303E0,-8.503396988E0,1.033923559E1
5.727137880E0,-4.240321159E0,4.073783875E0,-8.467967033E0,1.030934063E1
5.729137613E0,-4.198782444E0,4.119598866E0,-8.446586609E0,1.029299248E1
5.731137346E0,-4.112650394E0,4.209395885E0,-8.398939133E0,1.025549051E1
5.733137079E0,-4.075387478E0,4.252767563E0,-8.374504089E0,1.023851228E1
5.735136812E0,-3.994753361E0,4.336455822E0,-8.318305016E0,1.019593555E1
5.737136545E0,-3.859751940E0,4.499557018E0,-8.241335869E0,1.015201041E1
5.739135845E0,-3.859751940E0,4.499557018E0,-8.241335869E0,1.015201041E1
5.741135578E0,-3.770565748E0,4.651051521E0,-8.201018333E0,1.015411976E1
5.743135311E0,-3.732692003E0,4.726799011E0,-8.188190460E0,1.016474700E1
5.745135044E0,-3.652668715E0,4.883791447E0,-8.160701752E0,1.018776034E1
5.747134777E0,-3.590360403E0,5.035896778E0,-8.136878014E0,1.022055419E1
5.749134510E0,-3.560428143E0,5.109811306E0,-8.126493454E0,1.023849188E1
5.751134243E0,-3.511558771E0,5.255808353E0,-8.100225449E0,1.027463959E1
5.753134043E0,-3.460246086E0,5.392031193E0,-8.072126389E0,1.030565514E1
5.755133843E0,-3.436422348E0,5.461059093E0,-8.058075905E0,1.032302050E1
5.757133576E0,-3.362507820E0,5.658368587E0,-8.003098488E0,1.036210304E1
5.759133776E0,-3.362507820E0,5.658368587E0,-8.003098488E0,1.036210304E1
5.761133509E0,-3.307529926E0,5.784817696E0,-7.964613914E0,1.038455318E1
5.763133242E0,-3.240945578E0,5.906990528E0,-7.923074722E0,1.040054702E1
5.765132975E0,-3.208569765E0,5.967466354E0,-7.901694775E0,1.040876337E1
5.767132708E0,-3.135876656E0,6.073756695E0,-7.855268955E0,1.041294834E1
5.769132508E0,-3.100446463E0,6.120793343E0,-7.831445217E0,1.041193611E1
5.771132241E0,-3.013092756E0,6.210590363E0,-7.781965256E0,1.040236242E1
5.773131974E0,-2.921463013E0,6.288781166E0,-7.725154400E0,1.038083451E1
5.775131707E0,-2.873204708E0,6.324211597E0,-7.696444035E0,1.036755557E1
5.777131440E0,-2.728429556E0,6.416452408E0,-7.593818665E0,1.030928083E1
5.779131173E0,-2.678338766E0,6.439664841E0,-7.557166576E0,1.028365443E1
5.781130906E0,-2.627636909E0,6.455547333E0,-7.518682003E0,1.025227517E1
5.783130639E0,-2.531120062E0,6.481204033E0,-7.439880371E0,1.018648096E1
5.785130439E0,-2.484083414E0,6.489145279E0,-7.402617931E0,1.015275475E1
5.787130172E0,-2.394897223E0,6.491588593E0,-7.323205471E0,1.007499844E1
5.789129905E0,-2.354580164E0,6.486090660E0,-7.282277107E0,1.003219715E1
5.791129638E0,-2.277611017E0,6.466543198E0,-7.202864647E0,9.944091311E0
5.793129371E0,-2.206750631E0,6.432945728E0,-7.125285149E0,9.849986170E0
5.795129104E0,-2.175596476E0,6.412176132E0,-7.089854717E0,9.803839181E0
5.797128837E0,-2.081523418E0,6.333985329E0,-6.976844788E0,9.650309481E0
5.799128570E0,-2.055866957E0,6.310772419E0,-6.943247318E0,9.605265264E0
5.801128370E0,-2.027767181E0,6.279618263E0,-6.909038544E0,9.554070278E0
5.803128103E0,-1.977065325E0,6.209979534E0,-6.840621948E0,9.448107840E0
5.805127836E0,-1.950187325E0,6.175771236E0,-6.808856964E0,9.397016235E0
5.807127569E0,-1.902539849E0,6.100023746E0,-6.737996578E0,9.286040355E0
5.809127302E0,-1.856724858E0,6.023055077E0,-6.665914059E0,9.173823079E0
5.811127035E0,-1.840231538E0,5.987013817E0,-6.624986172E0,9.117084421E0
5.813126768E0,-1.804801345E0,5.912488461E0,-6.540076256E0,8.999301369E0
5.815126501E0,-1.788308024E0,5.877668858E0,-6.494261265E0,8.939824728E0
5.817126301E0,-1.741882205E0,5.788482666E0,-6.340322971E0,8.760158707E0
5.819126067E0,-1.718669415E0,5.765269756E0,-6.288399696E0,8.702650784E0
5.821125800E0,-1.702786922E0,5.740224361E0,-6.230978012E0,8.641455086E0
5.823125533E0,-1.660637140E0,5.699296474E0,-6.110026836E0,8.518927395E0
5.825125266E0,-1.641700387E0,5.684635639E0,-6.047107697E0,8.460364886E0
5.827124999E0,-1.590998530E0,5.652259827E0,-5.918215275E0,8.336941256E0
5.829124732E0,-1.531744599E0,5.630268574E0,-5.786879063E0,8.217915491E0
5.831124532E0,-1.498757839E0,5.619273186E0,-5.715407848E0,8.154041518E0
5.833124332E0,-1.428508401E0,5.600336075E0,-5.575520039E0,8.030617915E0
5.835124065E0,-1.389412999E0,5.596060276E0,-5.505270481E0,7.972098981E0
5.837123798E0,-1.204320788E0,5.575901508E0,-5.209000587E0,7.724943580E0
5.839122998E0,-1.204320788E0,5.575901508E0,-5.209000587E0,7.724943580E0
5.841122731E0,-1.155451655E0,5.574069023E0,-5.135086060E0,7.666447863E0
5.843122464E0,-1.049771905E0,5.571625710E0,-4.982369423E0,7.547783725E0
5.845122197E0,-9.422596693E-1,5.572847366E0,-4.828431606E0,7.433588153E0
5.847121997E0,-8.860600591E-1,5.577733994E0,-4.750240803E0,7.379770092E0
5.849121797E0,-7.761042714E-1,5.589951515E0,-4.599967957E0,7.280769258E0
5.851121530E0,-7.162395120E-1,5.597892761E0,-4.522998810E0,7.232352359E0
5.853121263E0,-6.020076871E-1,5.619273186E0,-4.370282650E0,7.144089503E0
5.855120996E0,-4.926628172E-1,5.645540237E0,-4.218788147E0,7.064914342E0
5.857120729E0,-3.185662329E-1,5.694409370E0,-3.992156982E0,6.961688006E0
5.859120929E0,-3.185662329E-1,5.694409370E0,-3.992156982E0,6.961688006E0
5.861120662E0,-2.574796975E-1,5.711513519E0,-3.919464111E0,6.931802175E0
5.863120462E0,-1.389718503E-1,5.746333122E0,-3.768580437E0,6.873271131E0
5.865120195E0,-1.924225502E-2,5.776265621E0,-3.621361971E0,6.817615222E0
5.867119928E0,4.123340547E-2,5.792148113E0,-3.548058033E0,6.792598602E0
5.869119661E0,1.725694388E-1,5.820858479E0,-3.403893948E0,6.745270020E0
5.871119394E0,2.367102802E-1,5.837962627E0,-3.326924801E0,6.723560666E0
5.873119127E0,3.698789179E-1,5.864840984E0,-3.186425924E0,6.684794713E0
5.875118860E0,5.146539807E-1,5.894773483E0,-3.045315981E0,6.654860822E0
5.877118593E0,7.376197577E-1,5.935701370E0,-2.840676069E0,6.621636821E0
5.879117893E0,7.376197577E-1,5.935701370E0,-2.840676069E0,6.621636821E0
5.881117626E0,8.151996732E-1,5.955248833E0,-2.772259235E0,6.619287004E0
5.883117359E0,9.758572578E-1,5.982127190E0,-2.642755747E0,6.612284101E0
5.885117092E0,1.138347387E0,6.013892174E0,-2.515084982E0,6.617279374E0
5.887116825E0,1.219592452E0,6.027941704E0,-2.455220222E0,6.622053554E0
5.889116558E0,1.385747790E0,6.056041718E0,-2.334268808E0,6.636621813E0
5.891116291E0,1.552514076E0,6.087806702E0,-2.215150118E0,6.661725035E0
5.893116024E0,1.639256835E0,6.096969604E0,-2.160783052E0,6.673019161E0
5.895115824E0,1.807855725E0,6.123236656E0,-2.048994780E0,6.705277703E0
5.897115590E0,2.058921337E0,6.148282528E0,-1.887726307E0,6.753076760E0
5.899115856E0,2.058921337E0,6.148282528E0,-1.887726307E0,6.753076760E0
5.901115622E0,2.220800638E0,6.158667088E0,-1.788766146E0,6.786812219E0
5.903115388E0,2.309376001E0,6.159888744E0,-1.737453461E0,6.804130465E0
5.905115154E0,2.474309683E0,6.164775848E0,-1.648267150E0,6.844227806E0
5.907114920E0,2.559219837E0,6.159277916E0,-1.602452278E0,6.859603773E0
5.909114686E0,2.721710205E0,6.160499573E0,-1.520596266E0,6.904467715E0
5.911114519E0,2.885421991E0,6.155001640E0,-1.446070790E0,6.949879567E0
5.913114285E0,2.970332146E0,6.151947498E0,-1.409418821E0,6.975370420E0
5.915114051E0,3.134044170E0,6.139119148E0,-1.348332286E0,7.023461877E0
5.917113817E0,3.381444454E0,6.117128372E0,-1.263422012E0,7.102792500E0
5.919113617E0,3.381444454E0,6.117128372E0,-1.263422012E0,7.102792500E0
5.921113383E0,3.551265001E0,6.093915462E0,-1.210887671E0,7.156363443E0
5.923113149E0,3.633121014E0,6.083530426E0,-1.188285589E0,7.184770935E0
5.925112982E0,3.796833038E0,6.056652546E0,-1.138805509E0,7.238498406E0
5.927112815E0,3.877467155E0,6.041380882E0,-1.118036151E0,7.265193689E0
5.929112581E0,4.038124561E0,6.009005070E0,-1.076497316E0,7.319387841E0
5.931112347E0,4.196949482E0,5.971742153E0,-1.035569310E0,7.372143046E0
5.933112113E0,4.273307800E0,5.956470490E0,-1.017854214E0,7.401130147E0
5.935111879E0,4.429689407E0,5.925927162E0,-9.793697000E-1,7.463104313E0
5.937111645E0,4.650211811E0,5.879501820E0,-9.256135821E-1,7.553129950E0
5.939111411E0,4.650211811E0,5.879501820E0,-9.256135821E-1,7.553129950E0
5.941111244E0,4.793765068E0,5.848958492E0,-8.975137472E-1,7.615512451E0
5.943111010E0,4.868901253E0,5.834297657E0,-8.797986507E-1,7.649789162E0
5.945110776E0,5.004513741E0,5.798867226E0,-8.510879874E-1,7.706904024E0
5.947110542E0,5.141958237E0,5.764048100E0,-8.272642493E-1,7.768420119E0
5.949110308E0,5.210375309E0,5.748776436E0,-8.156577945E-1,7.801393402E0
5.951110074E0,5.338046074E0,5.707848549E0,-7.936666608E-1,7.855200679E0
5.953109840E0,5.397299767E0,5.690133572E0,-7.875580192E-1,7.882176886E0
5.955109606E0,5.512142658E0,5.654703140E0,-7.722864151E-1,7.934469774E0
5.957109406E0,5.670356750E0,5.608888149E0,-7.576256394E-1,8.011652049E0
5.959109106E0,5.720447540E0,5.594838619E0,-7.527387142E-1,8.036936905E0
5.961108839E0,5.759542942E0,5.580177784E0,-7.490735054E-1,8.054305067E0
5.963108572E0,5.803525448E0,5.572847366E0,-7.447974682E-1,8.080362533E0
5.965108305E0,5.870720387E0,5.545969009E0,-7.447974682E-1,8.110354701E0
5.967108038E0,5.928752422E0,5.523367405E0,-7.441865802E-1,8.137045314E0
5.969107771E0,5.949522018E0,5.517869473E0,-7.435756922E-1,8.148410923E0
5.971107504E0,5.987395763E0,5.500154495E0,-7.478517890E-1,8.164550802E0
5.973107304E0,6.008776188E0,5.492824078E0,-7.515169382E-1,8.175651982E0
5.975107037E0,6.010608673E0,5.489769459E0,-7.551821470E-1,8.175285035E0
5.977106770E0,6.012441158E0,5.498321533E0,-7.698429227E-1,8.183742817E0
5.979106003E0,6.009387016E0,5.505041122E0,-7.777841687E-1,8.186767267E0
5.981105736E0,6.003278255E0,5.509928226E0,-7.845036983E-1,8.186214322E0
5.983105469E0,5.984341145E0,5.532530308E0,-8.003861904E-1,8.189129905E0
5.985105202E0,5.969069958E0,5.546579838E0,-8.138252497E-1,8.188812832E0
5.987104935E0,5.940359116E0,5.585064411E0,-8.474228382E-1,8.197495737E0
5.989104735E0,5.920811176E0,5.604612350E0,-8.706356883E-1,8.199127459E0
5.991104468E0,5.887213707E0,5.654703140E0,-9.164505601E-1,8.214306694E0
5.993104201E0,5.852394581E0,5.717011452E0,-9.714284539E-1,8.238835810E0
5.995103934E0,5.838955402E0,5.752441883E0,-1.004415154E0,8.257895471E0
5.997103667E0,5.795584202E0,5.876447201E0,-1.108262300E0,8.327645122E0
5.999103933E0,5.783366680E0,5.924705505E0,-1.143081546E0,8.357996225E0
6.001103666E0,5.769316673E0,5.977240086E0,-1.184620380E0,8.391408664E0
6.003103466E0,5.746714592E0,6.084141254E0,-1.268919826E0,8.464730411E0
6.005103266E0,5.730832100E0,6.137897491E0,-1.310458660E0,8.499030773E0
6.007102999E0,5.707008362E0,6.261292458E0,-1.399644971E0,8.586776678E0
6.009102732E0,5.697845459E0,6.320546150E0,-1.438740373E0,8.630453080E0
6.011102465E0,5.664858818E0,6.441497803E0,-1.523039818E0,8.712242516E0
6.013102198E0,5.635537148E0,6.555729389E0,-1.602452278E0,8.792310281E0
6.015101931E0,5.617211342E0,6.613150597E0,-1.632995486E0,8.829127835E0
6.017101664E0,5.551238060E0,6.760980129E0,-1.720960140E0,8.915649169E0
6.019100997E0,5.527414322E0,6.801297188E0,-1.742951274E0,8.935761393E0
6.021100730E0,5.498092651E0,6.844058037E0,-1.761277199E0,8.953895833E0
6.023100463E0,5.443114758E0,6.914307117E0,-1.788766146E0,8.979689611E0
6.025100196E0,5.406462669E0,6.944850445E0,-1.799150825E0,8.983191526E0
6.027099929E0,5.340489388E0,6.999217510E0,-1.805259466E0,8.987148290E0
6.029099662E0,5.264741898E0,7.049308777E0,-1.802816033E0,8.981113914E0
6.031099395E0,5.226257801E0,7.071299553E0,-1.797929168E0,8.974942744E0
6.033099128E0,5.145623207E0,7.114060402E0,-1.778381467E0,8.958232763E0
6.035098928E0,5.102862835E0,7.134218693E0,-1.765553236E0,8.947260122E0
6.037098661E0,4.964807510E0,7.188585758E0,-1.714851499E0,8.903133970E0
6.039098494E0,4.917159557E0,7.204468250E0,-1.694692850E0,8.885651621E0
6.041098227E0,4.866457939E0,7.218518257E0,-1.671480060E0,8.864720204E0
6.043097960E0,4.765665054E0,7.239287853E0,-1.615280390E0,8.816347473E0
6.045097693E0,4.709465504E0,7.244785309E0,-1.585958838E0,8.785285706E0
6.047097426E0,4.600120544E0,7.252726555E0,-1.513876796E0,8.720950318E0
6.049097159E0,4.478558540E0,7.249061584E0,-1.438740373E0,8.641548143E0
6.051096959E0,4.418693542E0,7.242341995E0,-1.399034142E0,8.598468860E0
6.053097459E0,4.293466568E0,7.230124474E0,-1.308626056E0,8.510056241E0
6.055097192E0,4.234212399E0,7.226459503E0,-1.262200356E0,8.470148837E0
6.057096925E0,3.996585846E0,7.194694519E0,-1.066723466E0,8.299049741E0
6.059096591E0,3.996585846E0,7.194694519E0,-1.066723466E0,8.299049741E0
6.061096324E0,3.942218781E0,7.187974930E0,-1.017854214E0,8.260998711E0
6.063096057E0,3.840815306E0,7.173314095E0,-9.127854109E-1,8.187885839E0
6.065095790E0,3.751018047E0,7.152544975E0,-8.052731156E-1,8.116495599E0
6.067095590E0,3.707646608E0,7.147047043E0,-7.515169382E-1,8.086513619E0
6.069095323E0,3.635564566E0,7.130553722E0,-6.440047026E-1,8.029748947E0
6.071095056E0,3.602577686E0,7.121390820E0,-5.902485251E-1,8.002572493E0
6.073094789E0,3.543323755E0,7.109173298E0,-4.839579761E-1,7.957996201E0
6.075094522E0,3.495065451E0,7.093290806E0,-3.770565689E-1,7.916591982E0
6.077094255E0,3.438255072E0,7.064579964E0,-2.231185287E-1,7.860004445E0
6.079093988E0,3.438255072E0,7.064579964E0,-2.231185287E-1,7.860004445E0
6.081093788E0,3.421150923E0,7.051752090E0,-1.736384481E-1,7.839746902E0
6.083093588E0,3.397938013E0,7.012045860E0,-7.040221989E-2,7.792286337E0
6.085093321E0,3.378390312E0,6.960122108E0,2.428189293E-2,7.736757103E0
6.087093054E0,3.367394686E0,6.927746296E0,7.437284291E-2,7.703151760E0
6.089092787E0,3.352733850E0,6.859329700E0,1.715004146E-1,7.636795179E0
6.091092520E0,3.342349291E0,6.822066784E0,2.154827118E-1,7.599889919E0
6.093092253E0,3.327077627E0,6.742043495E0,3.119994104E-1,7.524755123E0
6.095091986E0,3.311195135E0,6.656522274E0,4.011857510E-1,7.445418189E0
6.097091786E0,3.291647434E0,6.520910263E0,5.337435007E-1,7.324076434E0
6.099092019E0,3.291647434E0,6.520910263E0,5.337435007E-1,7.324076434E0
6.101091752E0,3.283706188E0,6.474484444E0,5.771149397E-1,7.282495231E0
6.103091485E0,3.262936592E0,6.382854462E0,6.565274000E-1,7.198514743E0
6.105091218E0,3.242167234E0,6.295500755E0,7.273877859E-1,7.118572267E0
6.107090951E0,3.229339123E0,6.247853279E0,7.615962625E-1,7.074201767E0
6.109090684E0,3.205515385E0,6.154390812E0,8.141306639E-1,6.986749164E0
6.111090417E0,3.179858923E0,6.055430889E0,8.550586104E-1,6.892813014E0
6.113089450E0,3.167030811E0,6.005950928E0,8.697193861E-1,6.845286153E0
6.115089183E0,3.148093939E0,5.904547215E0,8.990409374E-1,6.751477458E0
6.117088916E0,3.121216059E0,5.746943951E0,9.246972799E-1,6.604878463E0
6.119088182E0,3.121216059E0,5.746943951E0,9.246972799E-1,6.604878463E0
6.121087915E0,3.105333567E0,5.638209820E0,9.387471676E-1,6.504902211E0
6.123087648E0,3.099835634E0,5.580177784E0,9.424123764E-1,6.452558109E0
6.125087381E0,3.089451075E0,5.470221996E0,9.503536224E-1,6.353834168E0
6.127087114E0,3.077233791E0,5.410967827E0,9.521862268E-1,6.297189789E0
6.129086914E0,3.068681479E0,5.288794994E0,9.552405477E-1,6.188751329E0
6.131086647E0,3.060129404E0,5.158069611E0,9.558513761E-1,6.073197340E0
6.133086380E0,3.055242538E0,5.088431358E0,9.540187716E-1,6.011388565E0
6.135086113E0,3.057686090E0,4.943655968E0,9.540187716E-1,5.890613752E0
6.137085846E0,3.063183784E0,4.715803146E0,9.540187716E-1,5.703687056E0
6.139085679E0,3.063183784E0,4.715803146E0,9.540187716E-1,5.703687056E0
6.141085412E0,3.077844620E0,4.568584919E0,9.558513761E-1,5.590952291E0
6.143085145E0,3.085175037E0,4.494059086E0,9.576839805E-1,5.534621097E0
6.145084945E0,3.108998775E0,4.365166664E0,9.644035101E-1,5.445238977E0
6.147084678E0,3.132822514E0,4.241160870E0,9.760099649E-1,5.362333249E0
6.149084044E0,3.149926662E0,4.189237595E0,9.857838154E-1,5.333246603E0
6.151083777E0,3.173139572E0,4.096996784E0,1.005942345E0,5.278836746E0
6.153083510E0,3.186578512E0,4.054236412E0,1.017548800E0,5.256093707E0
6.155083243E0,3.213456631E0,3.994982243E0,1.037096500E0,5.230846565E0
6.157082976E0,3.245221615E0,3.932063341E0,1.073748350E0,5.210136367E0
6.159082176E0,3.245221615E0,3.932063341E0,1.073748350E0,5.210136367E0
6.161081976E0,3.254384518E0,3.902741671E0,1.092074394E0,5.197599217E0
6.163081709E0,3.261714935E0,3.890524387E0,1.100626469E0,5.194838106E0
6.165081442E0,3.265990973E0,3.869755030E0,1.116508961E0,5.185392298E0
6.167081175E0,3.271488905E0,3.845320463E0,1.129337072E0,5.173444824E0
6.169080908E0,3.265990973E0,3.836157322E0,1.136056662E0,5.164632104E0
6.171080641E0,3.268434525E0,3.815387964E0,1.146441340E0,5.153074549E0
6.173080374E0,3.263547659E0,3.806835890E0,1.151328325E0,5.144735146E0
6.175080174E0,3.262936592E0,3.790342569E0,1.162934661E0,5.134770591E0
6.177079974E0,3.271488905E0,3.778736115E0,1.192256212E0,5.138381180E0
6.179080207E0,3.271488905E0,3.778736115E0,1.192256212E0,5.138381180E0
6.181079940E0,3.275764942E0,3.768962145E0,1.211193085E0,5.138355797E0
6.183079673E0,3.287371397E0,3.762853622E0,1.226464748E0,5.144909510E0
6.185079406E0,3.300199509E0,3.753079653E0,1.252731919E0,5.152306371E0
6.187079139E0,3.314860344E0,3.746971130E0,1.276555657E0,5.163108182E0
6.189078872E0,3.330742836E0,3.742084026E0,1.290605545E0,5.173268152E0
6.191078672E0,3.345403433E0,3.729866743E0,1.313818455E0,5.179744104E0
6.193078405E0,3.372892380E0,3.718260288E0,1.340085626E0,5.195930336E0
6.195078138E0,3.382666349E0,3.709708214E0,1.354135513E0,5.199812463E0
6.197077871E0,3.432757139E0,3.682830095E0,1.390787482E0,5.223155072E0
6.199078004E0,3.432757139E0,3.682830095E0,1.390787482E0,5.223155072E0
6.201077737E0,3.465744019E0,3.660839081E0,1.412778616E0,5.235367016E0
6.203077470E0,3.510947943E0,3.638847828E0,1.439656615E0,5.257430945E0
6.205077203E0,3.525608778E0,3.629074097E0,1.450041413E0,5.263336979E0
6.207077003E0,3.563482523E0,3.607082844E0,1.475697756E0,5.280827416E0
6.209077103E0,3.578753948E0,3.594865561E0,1.486693263E0,5.285905323E0
6.211076836E0,3.603188753E0,3.570430994E0,1.506240964E0,5.291475079E0
6.213076569E0,3.619071245E0,3.544774771E0,1.520901799E0,5.289257711E0
6.215076302E0,3.619682074E0,3.533168316E0,1.521512628E0,5.282080777E0
6.217076035E0,3.600745201E0,3.503235817E0,1.520290852E0,5.248743799E0
6.219075768E0,3.586084366E0,3.499570608E0,1.516625643E0,5.235183747E0
6.221075501E0,3.576310635E0,3.494683743E0,1.510517001E0,5.223454204E0
6.223075834E0,3.534771681E0,3.485520840E0,1.492801905E0,5.183813643E0
6.225075567E0,3.516445875E0,3.486742496E0,1.486082435E0,5.170222996E0
6.227075300E0,3.467576504E0,3.495294571E0,1.460426092E0,5.135563778E0
6.229075033E0,3.441920280E0,3.505679369E0,1.450041413E0,5.122423563E0
6.231074766E0,3.377779484E0,3.528281212E0,1.428050280E0,5.088957669E0
6.233074499E0,3.308751583E0,3.558824539E0,1.401782990E0,5.057476118E0
6.235074232E0,3.270267010E0,3.573485374E0,1.388954878E0,5.039210225E0
6.237073965E0,3.148093939E0,3.633960962E0,1.343750834E0,4.992177283E0
6.239073298E0,3.106555223E0,3.651065111E0,1.325424910E0,4.973702142E0
6.241073031E0,3.065016270E0,3.673667192E0,1.308320642E0,4.960026036E0
6.243072764E0,2.985603809E0,3.716427803E0,1.271668673E0,4.933843019E0
6.245072497E0,2.948341131E0,3.741473198E0,1.255175352E0,4.926134619E0
6.247072230E0,2.870761156E0,3.794618607E0,1.218523502E0,4.911740986E0
6.249071963E0,2.804176807E0,3.856926918E0,1.184314966E0,4.913440216E0
6.251071696E0,2.773022890E0,3.889302731E0,1.173930287E0,4.918784809E0
6.253071496E0,2.712547064E0,3.958941221E0,1.152549982E0,4.935534280E0
6.255071296E0,2.678338766E0,4.002312660E0,1.143387079E0,4.949680716E0
6.257071029E0,2.552500486E0,4.175798416E0,1.126893640E0,5.022194781E0
6.259070262E0,2.552500486E0,4.175798416E0,1.126893640E0,5.022194781E0
6.261069995E0,2.518902779E0,4.215504646E0,1.124450207E0,5.037830773E0
6.263069728E0,2.459648848E0,4.291862965E0,1.121395826E0,5.072227199E0
6.265069461E0,2.425440550E0,4.323627949E0,1.119563222E0,5.082316628E0
6.267069194E0,2.367408276E0,4.379216671E0,1.118341565E0,5.102239553E0
6.269068994E0,2.314873934E0,4.415868282E0,1.115898132E0,5.109184148E0
6.271068727E0,2.288606644E0,4.425642490E0,1.114676356E0,5.105539658E0
6.273068460E0,2.257452488E0,4.440914154E0,1.119563222E0,5.105999615E0
6.275068193E0,2.244624376E0,4.444579124E0,1.125671983E0,5.104876061E0
6.277067926E0,2.247067690E0,4.434194565E0,1.167821646E0,5.106388356E0
6.279068159E0,2.247067690E0,4.434194565E0,1.167821646E0,5.106388356E0
6.281067892E0,2.258063316E0,4.430529118E0,1.185536742E0,5.112136106E0
6.283067092E0,2.292271852E0,4.413424969E0,1.220966935E0,5.120897427E0
6.285066892E0,2.333810568E0,4.398153305E0,1.265560031E0,5.137320941E0
6.287066625E0,2.354580164E0,4.391433716E0,1.286940336E0,5.146353394E0
6.289066358E0,2.408336163E0,4.378605843E0,1.332755208E0,5.171896039E0
6.291066091E0,2.430938244E0,4.370664597E0,1.352302909E0,5.180819715E0
6.293065824E0,2.475531340E0,4.365166664E0,1.398117781E0,5.209382761E0
6.295065557E0,2.507907152E0,4.359057903E0,1.437213182E0,5.230350449E0
6.297065290E0,2.532952785E0,4.365166664E0,1.479973793E0,5.259358540E0
6.299065490E0,2.532952785E0,4.365166664E0,1.479973793E0,5.259358540E0
6.301065290E0,2.529898405E0,4.370664597E0,1.490358472E0,5.265383493E0
6.303065056E0,2.503631115E0,4.389601231E0,1.501964927E0,5.271875033E0
6.305064822E0,2.456594467E0,4.416479588E0,1.505019307E0,5.273066607E0
6.307064588E0,2.422386169E0,4.432972908E0,1.502575755E0,5.270383047E0
6.309064354E0,2.333199739E0,4.474511623E0,1.483028054E0,5.259700324E0
6.311064120E0,2.282497883E0,4.498946190E0,1.474475980E0,5.255891249E0
6.313063886E0,2.163379192E0,4.562476158E0,1.448819637E0,5.253139686E0
6.315063652E0,2.016160727E0,4.637001514E0,1.417054653E0,5.251164729E0
6.317063485E0,1.758986473E0,4.778111458E0,1.366963744E0,5.271904058E0
6.319063251E0,1.758986473E0,4.778111458E0,1.366963744E0,5.271904058E0
6.321063017E0,1.662469745E0,4.892343521E0,1.348026872E0,5.340038130E0
6.323061850E0,1.459051609E0,4.951597214E0,1.316261888E0,5.327259326E0
6.325061616E0,1.235474944E0,5.076824665E0,1.283886075E0,5.380419172E0
6.327061382E0,1.118799686E0,5.140354633E0,1.268614411E0,5.411500810E0
6.329061148E0,8.720101118E-1,5.269247055E0,1.246623278E0,5.484472241E0
6.331060981E0,6.099489331E-1,5.398750782E0,1.235627651E0,5.571833038E0
6.333060814E0,4.804455042E-1,5.465945721E0,1.234405994E0,5.624157596E0
6.335060580E0,2.079996169E-1,5.594227791E0,1.235627651E0,5.732837352E0
6.337060346E0,-2.141082734E-1,5.786650181E0,1.260062337E0,5.926121815E0
6.339059712E0,-2.141082734E-1,5.786650181E0,1.260062337E0,5.926121815E0
6.341059478E0,-4.975497425E-1,5.911877632E0,1.290605545E0,6.071533213E0
6.343059244E0,-6.356052756E-1,5.974796772E0,1.311375022E0,6.149950811E0
6.345059010E0,-9.208793640E-1,6.095747948E0,1.353524685E0,6.311750226E0
6.347058843E0,-1.058323979E0,6.158667088E0,1.381624460E0,6.399852818E0
6.349058676E0,-1.330159068E0,6.268012047E0,1.440267563E0,6.567470504E0
6.351058442E0,-1.596496344E0,6.374913216E0,1.505019307E0,6.741913838E0
6.353058208E0,-1.725999713E0,6.421339035E0,1.542281985E0,6.825782280E0
6.355057974E0,-1.975232720E0,6.511136055E0,1.619861960E0,6.994311245E0
6.357057740E0,-2.325869322E0,6.621091843E0,1.751808763E0,7.233073982E0
6.359057006E0,-2.325869322E0,6.621091843E0,1.751808763E0,7.233073982E0
6.361056772E0,-2.548224449E0,6.684010983E0,1.853823304E0,7.389594813E0
6.363056572E0,-2.656958342E0,6.707834721E0,1.905746818E0,7.462328403E0
6.365056305E0,-2.861598253E0,6.756093025E0,2.027308941E0,7.612064048E0
6.367056038E0,-3.052188158E0,6.797632217E0,2.165364504E0,7.759668791E0
6.369055771E0,-3.143207073E0,6.810460091E0,2.239279270E0,7.827930059E0
6.371055504E0,-3.303253889E0,6.841003418E0,2.399936914E0,7.966838219E0
6.373055237E0,-3.382666349E0,6.851999283E0,2.484236240E0,8.035157466E0
6.375054970E0,-3.519500017E0,6.881320477E0,2.665663242E0,8.175892147E0
6.377054703E0,-3.692985773E0,6.919194221E0,2.963154554E0,8.384132484E0
6.379055003E0,-3.692985773E0,6.919194221E0,2.963154554E0,8.384132484E0
6.381054736E0,-3.788891792E0,6.955235481E0,3.178179264E0,8.534156376E0
6.383055402E0,-3.829819679E0,6.971728802E0,3.288134813E0,8.607226720E0
6.385055135E0,-3.899458408E0,7.011435032E0,3.515987635E0,8.759461521E0
6.387054868E0,-3.948327541E0,7.049308777E0,3.743229389E0,8.904707231E0
6.389054468E0,-3.966653585E0,7.069467068E0,3.858683109E0,8.977813800E0
6.391054201E0,-3.988644600E0,7.105508327E0,4.095698833E0,9.119883951E0
